Sort 1,,,,,,,,,,
Sort 1,14,64,,Data Size,Average Exchanges,,Shell Sort,Shell Sort,Quick Sort,Insertion Sort
,7759,85764,,,,,,,,
,7759,74558,,,,,,,,
,7769,82156,,,,,,,,
,7775,77744,,,,,,,,
,7790,72718,,,,,,,,
,7806,93850,,,,,,,,
,7809,82658,,,,,,,,
,7827,81274,,,,,,,,
,7858,86832,,,,,,,,
,7886,74614,,,,,,,,
,7906,80270,,,,,,,,
,7924,69286,,,,,,,,
,7934,74364,,,,,,,,
,7937,79666,,,,,,,,
,7955,100136,,,,,,,,
,7956,87010,,,,,,,,
,7967,78416,,,,,,,,
,7974,95302,,,,,,,,
,7997,76958,,,,,,,,
,8013,78466,,,,,,,,
,8018,74314,,,,,,,,
,8024,79744,,,,,,,,
,8027,88386,,,,,,,,
,8053,83184,,,,,,,,
,8061,71940,,,,,,,,
,8062,74348,,,,,,,,
,8063,73996,,,,,,,,
,8072,89450,,,,,,,,
,8077,81210,,,,,,,,
,8078,81292,,,,,,,,
,8079,94746,,,,,,,,
,8106,78114,,,,,,,,
,8121,62522,,,,,,,,
,8122,88734,,,,,,,,
,8123,107680,,,,,,,,
,8125,88504,,,,,,,,
,8130,75706,,,,,,,,
,8136,90070,,,,,,,,
,8149,75728,,,,,,,,
,8176,77770,,,,,,,,
,8186,82208,,,,,,,,
,8192,76176,,,,,,,,
,8193,83920,,,,,,,,
,8204,84930,,,,,,,,
,8225,89440,,,,,,,,
,8244,75284,,,,,,,,
,8281,78618,,,,,,,,
,8300,78620,,,,,,,,
,8300,89180,,,,,,,,
,8311,69448,,,,,,,,
,8326,93482,,,,,,,,
,8333,86258,,,,,,,,
,8350,108026,,,,,,,,
,8355,79366,,,,,,,,
,8356,68542,,,,,,,,
,8362,78254,,,,,,,,
,8388,101082,,,,,,,,
,8394,80062,,,,,,,,
,8433,71316,,,,,,,,
,8434,72672,,,,,,,,
,8437,83990,,,,,,,,
,8468,87790,,,,,,,,
,8470,89808,,,,,,,,
,8473,88356,,,,,,,,
,8488,100232,,,,,,,,
,8492,79196,,,,,,,,
,8494,85082,,,,,,,,
,8498,82676,,,,,,,,
,8536,74430,,,,,,,,
,8551,105780,,,,,,,,
,8556,88916,,,,,,,,
,8561,86488,,,,,,,,
,8563,85834,,,,,,,,
,8567,94020,,,,,,,,
,8572,69994,,,,,,,,
,8584,106788,,,,,,,,
,8590,90398,,,,,,,,
,8593,105720,,,,,,,,
,8608,85538,,,,,,,,
,8609,80522,,,,,,,,
,8647,79164,,,,,,,,
,8653,115198,,,,,,,,
,8655,81672,,,,,,,,
,8689,82856,,,,,,,,
,8693,80828,,,,,,,,
,8706,85976,,,,,,,,
,8736,77312,,,,,,,,
,8739,95844,,,,,,,,
,8741,92634,,,,,,,,
,8745,88238,,,,,,,,
,8747,93160,,,,,,,,
,8748,86854,,,,,,,,
,8775,83090,,,,,,,,
,8785,110910,,,,,,,,
,8802,89332,,,,,,,,
,8802,77274,,,,,,,,
,8808,85912,,,,,,,,
,8818,96724,,,,,,,,
,8835,99138,,,,,,,,
,8845,73558,,,,,,,,
,8847,90796,,,,,,,,
,8867,83988,,,,,,,,
,8922,105266,,,,,,,,
,8927,94764,,,,,,,,
,8930,98564,,,,,,,,
,8930,98020,,,,,,,,
,8963,88412,,,,,,,,
,8967,94836,,,,,,,,
,8970,92118,,,,,,,,
,8978,74788,,,,,,,,
,8987,85584,,,,,,,,
,8991,82910,,,,,,,,
,9002,94552,,,,,,,,
,9014,81250,,,,,,,,
,9039,98762,,,,,,,,
,9045,95890,,,,,,,,
,9046,84930,,,,,,,,
,9061,99180,,,,,,,,
,9076,94460,,,,,,,,
,9105,92704,,,,,,,,
,9105,109584,,,,,,,,
,9112,118464,,,,,,,,
,9113,87914,,,,,,,,
,9116,89844,,,,,,,,
,9124,83078,,,,,,,,
,9125,86598,,,,,,,,
,9145,84760,,,,,,,,
,9173,109868,,,,,,,,
,9179,94830,,,,,,,,
,9181,94092,,,,,,,,
,9184,103206,,,,,,,,
,9188,93968,,,,,,,,
,9209,83518,,,,,,,,
,9224,96034,,,,,,,,
,9232,88774,,,,,,,,
,9233,98540,,,,,,,,
,9255,93700,,,,,,,,
,9267,94556,,,,,,,,
,9283,93672,,,,,,,,
,9291,88376,,,,,,,,
,9302,98380,,,,,,,,
,9302,104830,,,,,,,,
,9306,104570,,,,,,,,
,9307,91430,,,,,,,,
,9316,86650,,,,,,,,
,9364,86650,,,,,,,,
,9367,101786,,,,,,,,
,9374,103384,,,,,,,,
,9393,95230,,,,,,,,
,9399,89572,,,,,,,,
,9413,92478,,,,,,,,
,9416,95320,,,,,,,,
,9420,98800,,,,,,,,
,9421,91856,,,,,,,,
,9423,99492,,,,,,,,
,9435,84076,,,,,,,,
,9447,102006,,,,,,,,
,9451,90438,,,,,,,,
,9464,112000,,,,,,,,
,9469,112664,,,,,,,,
,9471,110426,,,,,,,,
,9472,100886,,,,,,,,
,9473,110036,,,,,,,,
,9475,128732,,,,,,,,
,9484,79232,,,,,,,,
,9492,106798,,,,,,,,
,9500,95170,,,,,,,,
,9528,90774,,,,,,,,
,9531,91884,,,,,,,,
,9541,102858,,,,,,,,
,9543,81126,,,,,,,,
,9550,87466,,,,,,,,
,9551,98698,,,,,,,,
,9561,100156,,,,,,,,
,9575,88392,,,,,,,,
,9578,111480,,,,,,,,
,9587,100630,,,,,,,,
,9593,94462,,,,,,,,
,9593,101354,,,,,,,,
,9606,104314,,,,,,,,
,9622,99962,,,,,,,,
,9636,104464,,,,,,,,
,9638,89410,,,,,,,,
,9640,102104,,,,,,,,
,9658,84042,,,,,,,,
,9662,134446,,,,,,,,
,9666,109440,,,,,,,,
,9667,90868,,,,,,,,
,9677,116582,,,,,,,,
,9683,103358,,,,,,,,
,9692,95514,,,,,,,,
,9726,86536,,,,,,,,
,9727,90916,,,,,,,,
,9732,95654,,,,,,,,
,9748,90638,,,,,,,,
,9778,92860,,,,,,,,
,9800,119770,,,,,,,,
,9810,118336,,,,,,,,
,9821,93416,,,,,,,,
,9837,98280,,,,,,,,
,9840,126620,,,,,,,,
,9856,97300,,,,,,,,
,9865,99280,,,,,,,,
,9870,119896,,,,,,,,
,9876,124080,,,,,,,,
,9926,121200,,,,,,,,
,9931,86890,,,,,,,,
,9944,126958,,,,,,,,
,9947,131274,,,,,,,,
,9958,94696,,,,,,,,
,9962,93782,,,,,,,,
,9965,89974,,,,,,,,
,9988,93194,,,,,,,,
,9998,112978,,,,,,,,
Sort 3,1,0,,,,,,,,
,25,143,,,,,,,,
,47,297,,,,,,,,
,48,350,,,,,,,,
,50,343,,,,,,,,
,101,880,,,,,,,,
,114,957,,,,,,,,
,137,1334,,,,,,,,
,140,1475,,,,,,,,
,149,1513,,,,,,,,
,151,1433,,,,,,,,
,182,1824,,,,,,,,
,195,2353,,,,,,,,
,200,2266,,,,,,,,
,216,2346,,,,,,,,
,227,2399,,,,,,,,
,249,2607,,,,,,,,
,253,2628,,,,,,,,
,283,3152,,,,,,,,
,290,3534,,,,,,,,
,300,3328,,,,,,,,
,309,3693,,,,,,,,
,311,3485,,,,,,,,
,319,3686,,,,,,,,
,327,3885,,,,,,,,
,328,3862,,,,,,,,
,331,4006,,,,,,,,
,342,3920,,,,,,,,
,342,4112,,,,,,,,
,346,4104,,,,,,,,
,358,4249,,,,,,,,
,365,4196,,,,,,,,
,375,4410,,,,,,,,
,386,5597,,,,,,,,
,397,4966,,,,,,,,
,400,5022,,,,,,,,
,433,5224,,,,,,,,
,447,5370,,,,,,,,
,453,6167,,,,,,,,
,455,5912,,,,,,,,
,465,5900,,,,,,,,
,466,5926,,,,,,,,
,469,5714,,,,,,,,
,471,5780,,,,,,,,
,472,5931,,,,,,,,
,475,5580,,,,,,,,
,487,5818,,,,,,,,
,489,5831,,,,,,,,
,520,7704,,,,,,,,
,524,7282,,,,,,,,
,524,7340,,,,,,,,
,530,7584,,,,,,,,
,536,7327,,,,,,,,
,536,7316,,,,,,,,
,544,7457,,,,,,,,
,574,7458,,,,,,,,
,578,8769,,,,,,,,
,579,8663,,,,,,,,
,580,8146,,,,,,,,
,585,7858,,,,,,,,
,605,7802,,,,,,,,
,608,8762,,,,,,,,
,614,8107,,,,,,,,
,625,8710,,,,,,,,
,627,8403,,,,,,,,
,637,8148,,,,,,,,
,641,11398,,,,,,,,
,651,9632,,,,,,,,
,673,9877,,,,,,,,
,677,9194,,,,,,,,
,684,9338,,,,,,,,
,690,9560,,,,,,,,
,696,9586,,,,,,,,
,705,11065,,,,,,,,
,708,9920,,,,,,,,
,717,10004,,,,,,,,
,725,9652,,,,,,,,
,738,10731,,,,,,,,
,763,10111,,,,,,,,
,779,12945,,,,,,,,
,784,11980,,,,,,,,
,790,11633,,,,,,,,
,791,11431,,,,,,,,
,793,11050,,,,,,,,
,825,11337,,,,,,,,
,832,12985,,,,,,,,
,843,11789,,,,,,,,
,853,11663,,,,,,,,
,889,12582,,,,,,,,
,893,12170,,,,,,,,
,897,15532,,,,,,,,
,906,13591,,,,,,,,
,926,13145,,,,,,,,
,931,13432,,,,,,,,
,946,13039,,,,,,,,
,950,13194,,,,,,,,
,962,14495,,,,,,,,
,969,13849,,,,,,,,
,981,13659,,,,,,,,
,984,14486,,,,,,,,
,997,13839,,,,,,,,
,1005,13722,,,,,,,,
,1022,13411,,,,,,,,
,1024,24644,,,,,,,,
,1042,16567,,,,,,,,
,1056,17452,,,,,,,,
,1058,17246,,,,,,,,
,1061,16378,,,,,,,,
,1062,16270,,,,,,,,
,1064,16159,,,,,,,,
,1067,15767,,,,,,,,
,1101,16588,,,,,,,,
,1109,16712,,,,,,,,
,1128,16423,,,,,,,,
,1136,17045,,,,,,,,
,1147,16795,,,,,,,,
,1175,18336,,,,,,,,
,1185,18650,,,,,,,,
,1191,18424,,,,,,,,
,1214,17338,,,,,,,,
,1225,19056,,,,,,,,
,1234,18262,,,,,,,,
,1234,18947,,,,,,,,
,1238,18446,,,,,,,,
,1245,18383,,,,,,,,
,1255,19400,,,,,,,,
,1258,18953,,,,,,,,
,1266,19735,,,,,,,,
,1272,19060,,,,,,,,
,1287,25770,,,,,,,,
,1293,23606,,,,,,,,
,1302,20412,,,,,,,,
,1313,21148,,,,,,,,
,1315,21723,,,,,,,,
,1320,20060,,,,,,,,
,1324,20573,,,,,,,,
,1336,20854,,,,,,,,
,1349,21278,,,,,,,,
,1360,21378,,,,,,,,
,1362,20904,,,,,,,,
,1375,20055,,,,,,,,
,1401,21477,,,,,,,,
,1401,20213,,,,,,,,
,1420,23768,,,,,,,,
,1439,21660,,,,,,,,
,1444,21780,,,,,,,,
,1457,22985,,,,,,,,
,1475,25432,,,,,,,,
,1512,22936,,,,,,,,
,1520,23790,,,,,,,,
,1520,24866,,,,,,,,
,1534,22882,,,,,,,,
,1549,30453,,,,,,,,
,1557,26556,,,,,,,,
,1559,26588,,,,,,,,
,1594,25088,,,,,,,,
,1595,24365,,,,,,,,
,1597,25459,,,,,,,,
,1607,25893,,,,,,,,
,1616,25469,,,,,,,,
,1624,25332,,,,,,,,
,1630,25108,,,,,,,,
,1635,26146,,,,,,,,
,1640,25056,,,,,,,,
,1641,25544,,,,,,,,
,1652,24939,,,,,,,,
,1660,24628,,,,,,,,
,1673,27506,,,,,,,,
,1679,26497,,,,,,,,
,1692,25811,,,,,,,,
,1710,27017,,,,,,,,
,1712,27243,,,,,,,,
,1713,26310,,,,,,,,
,1727,27081,,,,,,,,
,1728,30667,,,,,,,,
,1741,26656,,,,,,,,
,1746,26766,,,,,,,,
,1751,27349,,,,,,,,
,1755,27026,,,,,,,,
,1796,34342,,,,,,,,
,1798,33437,,,,,,,,
,1808,32203,,,,,,,,
,1813,31542,,,,,,,,
,1818,29600,,,,,,,,
,1830,28529,,,,,,,,
,1838,30029,,,,,,,,
,1846,28265,,,,,,,,
,1849,29494,,,,,,,,
,1854,28694,,,,,,,,
,1857,31818,,,,,,,,
,1865,28549,,,,,,,,
,1866,30049,,,,,,,,
,1955,31526,,,,,,,,
,1965,30740,,,,,,,,
,1984,33180,,,,,,,,
,2006,31837,,,,,,,,
,2006,30851,,,,,,,,
,2009,30092,,,,,,,,
,2014,31486,,,,,,,,
,2020,32919,,,,,,,,
,2024,31283,,,,,,,,
,2031,29900,,,,,,,,
,2058,43522,,,,,,,,
,2061,39947,,,,,,,,
,2064,38257,,,,,,,,
,2066,37803,,,,,,,,
,2071,37800,,,,,,,,
,2071,39688,,,,,,,,
,2085,37118,,,,,,,,
,2128,37239,,,,,,,,
,2149,35880,,,,,,,,
,2167,36365,,,,,,,,
,2178,41722,,,,,,,,
,2183,39999,,,,,,,,
,2196,36404,,,,,,,,
,2210,38944,,,,,,,,
,2222,35597,,,,,,,,
,2234,38803,,,,,,,,
,2240,41758,,,,,,,,
,2240,41072,,,,,,,,
,2246,38107,,,,,,,,
,2249,37801,,,,,,,,
,2259,38349,,,,,,,,
,2273,39356,,,,,,,,
,2275,39249,,,,,,,,
,2292,36764,,,,,,,,
,2301,38297,,,,,,,,
,2332,40932,,,,,,,,
,2339,42705,,,,,,,,
,2345,41461,,,,,,,,
,2350,39478,,,,,,,,
,2352,40138,,,,,,,,
,2360,40993,,,,,,,,
,2361,42160,,,,,,,,
,2366,39474,,,,,,,,
,2369,44287,,,,,,,,
,2370,43237,,,,,,,,
,2373,42063,,,,,,,,
,2393,39253,,,,,,,,
,2395,39672,,,,,,,,
,2402,41723,,,,,,,,
,2404,40703,,,,,,,,
,2405,39797,,,,,,,,
,2411,39906,,,,,,,,
,2422,41704,,,,,,,,
,2422,39879,,,,,,,,
,2424,40181,,,,,,,,
,2435,46886,,,,,,,,
,2447,43000,,,,,,,,
,2463,41601,,,,,,,,
,2470,39995,,,,,,,,
,2477,40366,,,,,,,,
,2484,40895,,,,,,,,
,2485,41552,,,,,,,,
,2490,40549,,,,,,,,
,2519,42633,,,,,,,,
,2522,41479,,,,,,,,
,2525,43463,,,,,,,,
,2532,42808,,,,,,,,
,2533,43525,,,,,,,,
,2534,41868,,,,,,,,
,2560,70150,,,,,,,,
,2570,52958,,,,,,,,
,2579,50569,,,,,,,,
,2598,45687,,,,,,,,
,2610,46676,,,,,,,,
,2629,46651,,,,,,,,
,2632,45436,,,,,,,,
,2634,44994,,,,,,,,
,2636,44634,,,,,,,,
,2638,45858,,,,,,,,
,2642,46225,,,,,,,,
,2644,44773,,,,,,,,
,2645,44014,,,,,,,,
,2648,44163,,,,,,,,
,2654,46964,,,,,,,,
,2656,47928,,,,,,,,
,2665,45378,,,,,,,,
,2677,44103,,,,,,,,
,2696,48652,,,,,,,,
,2730,45018,,,,,,,,
,2735,45155,,,,,,,,
,2742,45389,,,,,,,,
,2745,45136,,,,,,,,
,2747,45974,,,,,,,,
,2756,46816,,,,,,,,
,2762,47509,,,,,,,,
,2763,50591,,,,,,,,
,2774,46216,,,,,,,,
,2786,48130,,,,,,,,
,2791,48288,,,,,,,,
,2791,48677,,,,,,,,
,2812,45251,,,,,,,,
,2825,55282,,,,,,,,
,2846,49502,,,,,,,,
,2848,50721,,,,,,,,
,2863,50372,,,,,,,,
,2879,47946,,,,,,,,
,2886,50063,,,,,,,,
,2887,49824,,,,,,,,
,2891,50886,,,,,,,,
,2914,50601,,,,,,,,
,2930,49542,,,,,,,,
,2937,47039,,,,,,,,
,3019,51616,,,,,,,,
,3038,50191,,,,,,,,
,3050,53324,,,,,,,,
,3056,50599,,,,,,,,
,3064,50082,,,,,,,,
,3064,50545,,,,,,,,
,3065,50976,,,,,,,,
,3082,72349,,,,,,,,
,3089,64594,,,,,,,,
,3103,60335,,,,,,,,
,3113,56671,,,,,,,,
,3130,55754,,,,,,,,
,3142,57368,,,,,,,,
,3161,54956,,,,,,,,
,3163,53100,,,,,,,,
,3168,57238,,,,,,,,
,3169,58846,,,,,,,,
,3175,54686,,,,,,,,
,3175,55296,,,,,,,,
,3221,57574,,,,,,,,
,3239,54256,,,,,,,,
,3246,53921,,,,,,,,
,3261,55631,,,,,,,,
,3267,60127,,,,,,,,
,3270,57494,,,,,,,,
,3271,56107,,,,,,,,
,3275,56349,,,,,,,,
,3280,55842,,,,,,,,
,3292,55314,,,,,,,,
,3298,56537,,,,,,,,
,3303,54741,,,,,,,,
,3322,54772,,,,,,,,
,3360,63939,,,,,,,,
,3373,58824,,,,,,,,
,3379,60231,,,,,,,,
,3383,56854,,,,,,,,
,3390,57763,,,,,,,,
,3434,57944,,,,,,,,
,3447,58373,,,,,,,,
,3449,56987,,,,,,,,
,3456,69794,,,,,,,,
,3479,60812,,,,,,,,
,3487,56843,,,,,,,,
,3490,61972,,,,,,,,
,3493,61624,,,,,,,,
,3499,59582,,,,,,,,
,3518,64096,,,,,,,,
,3522,62993,,,,,,,,
,3553,62506,,,,,,,,
,3558,60837,,,,,,,,
,3560,59583,,,,,,,,
,3571,60584,,,,,,,,
,3588,78976,,,,,,,,
,3589,85558,,,,,,,,
,3592,75080,,,,,,,,
,3612,68702,,,,,,,,
,3645,65129,,,,,,,,
,3663,65518,,,,,,,,
,3672,64725,,,,,,,,
,3676,62998,,,,,,,,
,3689,62214,,,,,,,,
,3690,61459,,,,,,,,
,3693,64155,,,,,,,,
,3693,65639,,,,,,,,
,3732,64533,,,,,,,,
,3739,63703,,,,,,,,
,3769,63870,,,,,,,,
,3773,62039,,,,,,,,
,3780,68069,,,,,,,,
,3788,66452,,,,,,,,
,3795,64050,,,,,,,,
,3796,64449,,,,,,,,
,3806,64293,,,,,,,,
,3820,64896,,,,,,,,
,3836,64551,,,,,,,,
,3841,89542,,,,,,,,
,3845,77473,,,,,,,,
,3855,70991,,,,,,,,
,3858,69280,,,,,,,,
,3869,69885,,,,,,,,
,3869,69983,,,,,,,,
,3892,73002,,,,,,,,
,3895,64670,,,,,,,,
,3895,65130,,,,,,,,
,3897,67051,,,,,,,,
,3910,70268,,,,,,,,
,3914,66946,,,,,,,,
,3915,68674,,,,,,,,
,3945,69944,,,,,,,,
,3965,66863,,,,,,,,
,3986,71316,,,,,,,,
,4012,70150,,,,,,,,
,4022,69186,,,,,,,,
,4038,71713,,,,,,,,
,4043,66893,,,,,,,,
,4069,70870,,,,,,,,
,4091,67779,,,,,,,,
,4095,68611,,,,,,,,
,4098,137390,,,,,,,,
,4098,130198,,,,,,,,
,4102,121995,,,,,,,,
,4102,109603,,,,,,,,
,4104,98054,,,,,,,,
,4114,88721,,,,,,,,
,4125,83946,,,,,,,,
,4131,83775,,,,,,,,
,4132,80177,,,,,,,,
,4160,87720,,,,,,,,
,4163,82657,,,,,,,,
,4166,79966,,,,,,,,
,4184,77073,,,,,,,,
,4184,77187,,,,,,,,
,4214,74135,,,,,,,,
,4277,79923,,,,,,,,
,4279,78582,,,,,,,,
,4295,80213,,,,,,,,
,4326,82489,,,,,,,,
,4338,76694,,,,,,,,
,4357,96771,,,,,,,,
,4377,86373,,,,,,,,
,4395,80287,,,,,,,,
,4407,79473,,,,,,,,
,4417,87753,,,,,,,,
,4424,83289,,,,,,,,
,4432,84555,,,,,,,,
,4450,83349,,,,,,,,
,4469,81100,,,,,,,,
,4479,78645,,,,,,,,
,4482,96237,,,,,,,,
,4490,88334,,,,,,,,
,4516,82529,,,,,,,,
,4517,89168,,,,,,,,
,4532,83269,,,,,,,,
,4536,83467,,,,,,,,
,4544,89699,,,,,,,,
,4547,87803,,,,,,,,
,4550,82714,,,,,,,,
,4555,86070,,,,,,,,
,4559,83960,,,,,,,,
,4562,81384,,,,,,,,
,4570,85073,,,,,,,,
,4574,81180,,,,,,,,
,4585,83589,,,,,,,,
,4588,82434,,,,,,,,
,4595,81580,,,,,,,,
,4604,80669,,,,,,,,
,4611,127607,,,,,,,,
,4617,108158,,,,,,,,
,4627,94694,,,,,,,,
,4630,93729,,,,,,,,
,4636,94489,,,,,,,,
,4651,87512,,,,,,,,
,4652,88197,,,,,,,,
,4676,95198,,,,,,,,
,4678,94386,,,,,,,,
,4682,88733,,,,,,,,
,4694,89699,,,,,,,,
,4699,86112,,,,,,,,
,4718,85367,,,,,,,,
,4729,88086,,,,,,,,
,4730,85199,,,,,,,,
,4743,96398,,,,,,,,
,4778,89937,,,,,,,,
,4779,88728,,,,,,,,
,4785,87847,,,,,,,,
,4811,87245,,,,,,,,
,4811,90848,,,,,,,,
,4818,91591,,,,,,,,
,4828,86488,,,,,,,,
,4843,87300,,,,,,,,
,4848,88552,,,,,,,,
,4871,100493,,,,,,,,
,4875,98764,,,,,,,,
,4875,101239,,,,,,,,
,4879,98009,,,,,,,,
,4885,94346,,,,,,,,
,4885,96155,,,,,,,,
,4895,96871,,,,,,,,
,4897,98717,,,,,,,,
,4901,96916,,,,,,,,
,4904,96703,,,,,,,,
,4919,91522,,,,,,,,
,4939,90710,,,,,,,,
,4941,91485,,,,,,,,
,4953,92110,,,,,,,,
,4959,87380,,,,,,,,
,4961,93514,,,,,,,,
,4976,90796,,,,,,,,
,4996,98732,,,,,,,,
,5011,92771,,,,,,,,
,5044,88189,,,,,,,,
,5054,89061,,,,,,,,
,5055,90984,,,,,,,,
,5062,93083,,,,,,,,
,5071,91889,,,,,,,,
,5076,91288,,,,,,,,
,5078,91204,,,,,,,,
,5102,89852,,,,,,,,
,5117,91945,,,,,,,,
,5119,87468,,,,,,,,
,5127,158576,,,,,,,,
,5144,112941,,,,,,,,
,5165,105674,,,,,,,,
,5166,104919,,,,,,,,
,5179,100533,,,,,,,,
,5190,99506,,,,,,,,
,5206,105178,,,,,,,,
,5212,96407,,,,,,,,
,5214,101485,,,,,,,,
,5215,102057,,,,,,,,
,5219,104552,,,,,,,,
,5223,103048,,,,,,,,
,5240,94627,,,,,,,,
,5253,104868,,,,,,,,
,5312,111014,,,,,,,,
,5342,95924,,,,,,,,
,5344,103853,,,,,,,,
,5348,96991,,,,,,,,
,5362,97153,,,,,,,,
,5367,97762,,,,,,,,
,5380,113691,,,,,,,,
,5388,107408,,,,,,,,
,5397,109456,,,,,,,,
,5403,102193,,,,,,,,
,5415,102829,,,,,,,,
,5416,100899,,,,,,,,
,5423,100111,,,,,,,,
,5424,107572,,,,,,,,
,5431,102635,,,,,,,,
,5467,100324,,,,,,,,
,5476,102588,,,,,,,,
,5485,96930,,,,,,,,
,5487,98990,,,,,,,,
,5491,103825,,,,,,,,
,5516,110297,,,,,,,,
,5523,105919,,,,,,,,
,5531,102758,,,,,,,,
,5571,106747,,,,,,,,
,5572,108137,,,,,,,,
,5581,102880,,,,,,,,
,5585,103743,,,,,,,,
,5604,105422,,,,,,,,
,5606,100474,,,,,,,,
,5609,102334,,,,,,,,
,5619,105837,,,,,,,,
,5632,163254,,,,,,,,
,5644,121080,,,,,,,,
,5644,125190,,,,,,,,
,5649,120577,,,,,,,,
,5657,125064,,,,,,,,
,5662,119268,,,,,,,,
,5672,117892,,,,,,,,
,5675,112694,,,,,,,,
,5678,107887,,,,,,,,
,5679,111187,,,,,,,,
,5681,120575,,,,,,,,
,5686,106066,,,,,,,,
,5687,109432,,,,,,,,
,5704,108734,,,,,,,,
,5722,105033,,,,,,,,
,5724,108163,,,,,,,,
,5747,107724,,,,,,,,
,5757,105273,,,,,,,,
,5761,128244,,,,,,,,
,5778,110694,,,,,,,,
,5781,107723,,,,,,,,
,5796,106355,,,,,,,,
,5802,109014,,,,,,,,
,5809,113435,,,,,,,,
,5817,110764,,,,,,,,
,5826,116645,,,,,,,,
,5827,112277,,,,,,,,
,5832,111309,,,,,,,,
,5849,112611,,,,,,,,
,5849,112222,,,,,,,,
,5856,114781,,,,,,,,
,5908,117415,,,,,,,,
,5909,113674,,,,,,,,
,5917,113798,,,,,,,,
,5918,111558,,,,,,,,
,5928,112201,,,,,,,,
,5952,123435,,,,,,,,
,5962,111194,,,,,,,,
,5966,120983,,,,,,,,
,5971,113756,,,,,,,,
,5975,117195,,,,,,,,
,5985,122685,,,,,,,,
,6005,111336,,,,,,,,
,6014,110873,,,,,,,,
,6022,122485,,,,,,,,
,6023,119643,,,,,,,,
,6024,119932,,,,,,,,
,6035,114523,,,,,,,,
,6035,114231,,,,,,,,
,6040,111936,,,,,,,,
,6046,108257,,,,,,,,
,6050,116971,,,,,,,,
,6052,115670,,,,,,,,
,6054,112258,,,,,,,,
,6062,113898,,,,,,,,
,6064,112235,,,,,,,,
,6082,118807,,,,,,,,
,6085,116179,,,,,,,,
,6089,114472,,,,,,,,
,6094,117004,,,,,,,,
,6104,113516,,,,,,,,
,6106,115925,,,,,,,,
,6117,113012,,,,,,,,
,6122,117050,,,,,,,,
,6128,112474,,,,,,,,
,6140,108407,,,,,,,,
,6146,211423,,,,,,,,
,6168,133250,,,,,,,,
,6193,127809,,,,,,,,
,6193,130451,,,,,,,,
,6204,126646,,,,,,,,
,6208,129599,,,,,,,,
,6209,132558,,,,,,,,
,6213,124044,,,,,,,,
,6213,122770,,,,,,,,
,6216,126269,,,,,,,,
,6218,128855,,,,,,,,
,6220,123519,,,,,,,,
,6220,122428,,,,,,,,
,6223,119207,,,,,,,,
,6242,123618,,,,,,,,
,6251,119838,,,,,,,,
,6263,116812,,,,,,,,
,6273,139378,,,,,,,,
,6279,128557,,,,,,,,
,6282,126077,,,,,,,,
,6302,118833,,,,,,,,
,6310,125852,,,,,,,,
,6315,122351,,,,,,,,
,6317,118348,,,,,,,,
,6339,127617,,,,,,,,
,6351,116144,,,,,,,,
,6362,118082,,,,,,,,
,6373,120972,,,,,,,,
,6380,117607,,,,,,,,
,6394,115671,,,,,,,,
,6411,135303,,,,,,,,
,6427,129602,,,,,,,,
,6430,123276,,,,,,,,
,6437,121530,,,,,,,,
,6439,123659,,,,,,,,
,6442,125202,,,,,,,,
,6458,118217,,,,,,,,
,6476,121742,,,,,,,,
,6476,124065,,,,,,,,
,6491,119891,,,,,,,,
,6492,121554,,,,,,,,
,6507,121410,,,,,,,,
,6509,128294,,,,,,,,
,6532,131678,,,,,,,,
,6560,130157,,,,,,,,
,6579,119557,,,,,,,,
,6586,122608,,,,,,,,
,6598,129206,,,,,,,,
,6606,128790,,,,,,,,
,6607,119151,,,,,,,,
,6619,123125,,,,,,,,
,6625,129574,,,,,,,,
,6632,120388,,,,,,,,
,6644,121278,,,,,,,,
,6646,117619,,,,,,,,
,6655,118840,,,,,,,,
,6661,164794,,,,,,,,
,6682,139563,,,,,,,,
,6709,134430,,,,,,,,
,6719,129071,,,,,,,,
,6737,135657,,,,,,,,
,6754,131841,,,,,,,,
,6757,133996,,,,,,,,
,6793,137999,,,,,,,,
,6793,132899,,,,,,,,
,6794,139089,,,,,,,,
,6803,134054,,,,,,,,
,6804,134992,,,,,,,,
,6831,126070,,,,,,,,
,6833,129622,,,,,,,,
,6841,126690,,,,,,,,
,6847,130715,,,,,,,,
,6854,129891,,,,,,,,
,6858,129152,,,,,,,,
,6865,128134,,,,,,,,
,6882,131059,,,,,,,,
,6883,133877,,,,,,,,
,6900,124993,,,,,,,,
,6908,123830,,,,,,,,
,6919,146774,,,,,,,,
,6926,137432,,,,,,,,
,6940,129391,,,,,,,,
,6947,138279,,,,,,,,
,6959,133872,,,,,,,,
,6961,131633,,,,,,,,
,6969,137983,,,,,,,,
,6969,130744,,,,,,,,
,6971,132095,,,,,,,,
,7006,130330,,,,,,,,
,7018,131017,,,,,,,,
,7023,130526,,,,,,,,
,7024,132096,,,,,,,,
,7030,133075,,,,,,,,
,7031,126016,,,,,,,,
,7074,137003,,,,,,,,
,7077,131401,,,,,,,,
,7109,138473,,,,,,,,
,7126,132089,,,,,,,,
,7135,135069,,,,,,,,
,7140,128605,,,,,,,,
,7142,131955,,,,,,,,
,7145,132047,,,,,,,,
,7155,136751,,,,,,,,
,7164,131535,,,,,,,,
,7181,183185,,,,,,,,
,7191,173981,,,,,,,,
