7226,45,12953148,12960373
8433,70,17632160,17640592
8944,66,19907661,19916604
4298,15,4569635,4573932
1493,1,543687,545179
7593,48,14346375,14353967
9583,77,22770227,22779809
3762,11,3454681,3458442
4385,16,4786822,4791206
5149,22,6658706,6663854
4753,19,5647850,5652602
1820,2,803583,805402
8260,58,16913465,16921724
5543,25,7615919,7621461
9143,68,20482995,20492137
1346,1,456482,457827
8303,56,17036318,17044620
108,0,2807,2914
9266,83,21121917,21131182
7061,41,12408686,12415746
5411,25,7235204,7240614
8207,57,16682609,16690815
4321,16,4693015,4697335
7666,49,14606894,14614559
1457,1,520378,521834
7555,47,14026211,14033765
4596,17,5265430,5270025
4035,13,4033948,4037982
189,0,9108,9296
477,0,54714,55190
978,0,246034,247011
5969,29,8710525,8716493
9966,82,24696655,24706620
3447,9,2932154,2935600
2019,3,985851,987869
9447,74,22156913,22166359
1861,2,863933,865793
6049,31,9234041,9240089
3003,7,2210308,2213310
3731,11,3427028,3430758
7735,53,14929170,14936904
7507,48,13948495,13956001
3540,11,3124287,3127826
7013,41,12198170,12205182
4344,17,4726588,4730931
9789,80,23879568,23889356
6294,32,9824265,9830558
6762,37,11262656,11269417
2406,5,1473977,1476382
5839,27,8430042,8435880
4598,17,5246256,5250853
1010,0,244086,245095
8815,64,19353041,19361855
356,0,28209,28564
984,0,243201,244184
7293,44,13157390,13164682
8176,57,16703099,16711274
4009,13,3947941,3951949
1634,2,665142,666775
9012,68,20148123,20157134
7788,50,14975280,14983067
6668,36,10960285,10966952
4319,15,4564986,4569304
8196,55,16645698,16653893
7381,47,13515108,13522488
9455,75,22074718,22084172
2125,3,1120980,1123104
5189,22,6596823,6602011
4329,16,4720399,4724727
9676,81,23674426,23684101
836,0,168763,169598
2585,5,1657220,1659804
5404,26,7168562,7173965
4355,16,4827616,4831970
6595,36,10782095,10788689
7072,41,12278644,12285715
7134,42,12585125,12592258
8030,56,16011772,16019801
1384,1,479221,480604
8424,59,17749872,17758295
7273,43,13095653,13102925
7285,44,13242850,13250134
2891,7,2043204,2046094
1762,3,760332,762093
4122,14,4224956,4229077
3085,8,2369619,2372703
1079,0,287448,288526
1743,2,760546,762288
4185,14,4337627,4341811
156,0,6105,6260
9511,77,22291464,22300974
8314,60,17205311,17213624
2486,5,1548756,1551241
3480,10,3029120,3032599
3770,12,3473687,3477456
7102,43,12526924,12534025
4882,20,5893362,5898243
1085,1,294386,295470
1986,3,980283,982268
7592,50,14442750,14450341
5783,28,8236700,8242482
3917,13,3760474,3764390
8398,60,17385043,17393440
360,0,33417,33776
549,0,70901,71449
513,0,65400,65912
2865,6,2022594,2025458
3169,8,2578821,2581989
9083,69,20517801,20526883
894,0,205957,206850
2207,4,1217704,1219910
6160,32,9352622,9358781
6878,40,11624468,11631345
1859,2,868114,869972
1813,4,815027,816839
7913,53,15392726,15400638
5832,29,8366278,8372109
7487,47,13677213,13684699
2834,7,1975185,1978018
6828,41,11487583,11494410
8976,70,20288595,20297570
8255,57,16779754,16788008
1285,1,397260,398544
4711,18,5522135,5526845
417,0,44078,44494
3429,9,2895501,2898929
9796,81,23859960,23869755
7589,48,14208545,14216133
8106,56,16214933,16223038
52,0,625,676
7750,52,14807811,14815560
9636,79,23119154,23128789
3618,10,3203760,3207377
9048,69,20200359,20209406
7998,55,15795650,15803647
116,0,3302,3417
2534,5,1595348,1597881
6354,34,10074967,10081320
5044,22,6331054,6336097
9835,84,23878853,23888687
5617,27,7924585,7930201
5425,24,7259469,7264893
2002,3,983954,985955
3078,8,2363114,2366191
8919,67,19741345,19750263
333,0,25961,26293
1368,1,468703,470070
618,0,96223,96840
5661,26,7965817,7971477
5148,21,6548989,6554136
4924,20,5968995,5973918
9385,74,21988218,21997602
296,0,22493,22788
519,0,67748,68266
5185,22,6688724,6693908
7344,44,13306688,13314031
8416,59,17688863,17697278
4647,17,5354643,5359289
7187,43,12840287,12847473
9884,81,24199539,24209422
753,0,139914,140666
1993,3,995342,997334
6701,38,11086343,11093043
2540,5,1626535,1629074
447,0,51748,52194
225,0,11753,11977
6935,40,11916003,11922937
3794,12,3615336,3619129
5203,23,6682102,6687304
6074,35,9150286,9156359
8447,60,17793776,17802222
1572,2,629164,630735
7878,52,15451210,15459087
6507,36,10402692,10409198
1666,2,691372,693037
4735,19,5533605,5538339
7624,49,14327756,14335379
7206,43,12753268,12760473
967,0,231923,232889
9883,80,24005768,24015650
9358,75,21722659,21732016
7898,51,15219089,15226986
2585,6,1642078,1644662
5977,30,8713744,8719720
2182,4,1200427,1202608
472,0,52255,52726
6080,32,9262217,9268296
9128,72,20497366,20506493
9080,74,20361376,20370455
6962,41,12181425,12188386
4970,20,6083430,6088399
7527,47,14035084,14042610
570,0,79603,80172
5007,20,6200224,6205230
3674,11,3392339,3396012
8694,64,19025860,19034553
8288,57,17118018,17126305
620,0,92418,93037
77,0,1309,1385
4629,17,5279108,5283736
7615,55,14302473,14310087
4076,14,4119484,4123559
4118,14,4188334,4192451
4750,18,5550981,5555730
205,0,9907,10111
2240,4,1239189,1241428
8437,66,17725760,17734196
4910,20,6052005,6056914
6422,34,10220749,10227170
178,0,7446,7623
9768,80,23462748,23472515
526,0,68404,68929
7309,44,13370231,13377539
5323,23,6964789,6970111
3118,8,2398417,2401534
3536,10,3118758,3122293
6621,37,10925754,10932374
2517,5,1568217,1570733
68,0,1090,1157
4837,19,5807225,5812061
6203,42,9400507,9406709
2154,4,1164928,1167081
9230,73,21134634,21143863
859,0,191027,191885
2347,4,1362467,1364813
2683,6,1768856,1771538
4483,16,4977477,4981959
9764,81,23752112,23761875
1243,1,381607,382849
6893,39,11839885,11846777
2613,5,1672181,1674793
2417,4,1425672,1428088
5551,26,7657249,7662799
8589,60,18031044,18039632
4204,15,4318464,4322667
6381,33,10018446,10024826
6218,31,9544470,9550687
4404,20,4879584,4883987
2831,6,2020354,2023184
4279,15,4474079,4478357
7717,49,14741462,14749178
2310,4,1280050,1282359
3038,7,2377006,2380043
3304,9,2718554,2721857
2912,7,2110819,2113730
4469,16,4947602,4952070
1278,1,398271,399548
2130,3,1100461,1102590
8659,62,18537413,18546071
594,0,86245,86838
3458,10,3001955,3005412
4377,16,4754169,4758545
543,0,71924,72466
4547,17,5000161,5004707
2402,5,1434625,1437026
2683,6,1798839,1801521
6341,34,9985416,9991756
6256,32,9674892,9681147
1563,2,610487,612049
1818,2,826775,828592
8466,59,17921094,17929559
4104,13,4166291,4170394
1027,0,262956,263982
9115,68,20612779,20621893
5735,28,8215801,8221535
8928,66,19691821,19700748
7911,52,15468692,15476602
2775,6,1942942,1945716
4241,15,4513547,4517787
171,0,7287,7457
1090,1,300027,301116
159,0,5767,5925
4425,15,4777215,4781639
9510,77,22439989,22449498
4492,17,5012692,5017183
7724,49,14834735,14842458
137,0,4221,4357
7306,45,13316736,13324041
4878,19,5870268,5875145
4132,14,4245549,4249680
7705,49,14557108,14564812
7620,47,14325564,14333183
1213,1,355067,356279
7561,47,14146784,14154344
6774,37,11334278,11341051
241,0,13874,14114
3451,9,2952878,2956328
4027,13,3991296,3995322
6431,34,10171329,10177759
4899,19,5848870,5853768
2037,3,995477,997513
4814,19,5755332,5760145
2923,7,2123748,2126670
1073,0,288068,289140
473,0,56216,56688
3638,11,3210632,3214269
2458,5,1535564,1538021
9050,70,20415950,20424999
3497,10,2978889,2982385
5998,29,8900321,8906318
6726,38,11135920,11142645
5257,23,6839585,6844841
501,0,65116,65616
6569,36,10834377,10840945
5781,27,8301845,8307625
6373,33,9984424,9990796
7368,48,13469491,13476858
7184,43,12790190,12797373
750,0,143980,144729
9440,73,22021513,22030952
4993,20,6171286,6176278
1049,1,267417,268465
7830,51,15131417,15139246
5903,31,8627206,8633108
6011,31,8925894,8931904
1496,2,558385,559880
4422,17,4856469,4860890
456,0,52849,53304
6411,34,10202850,10209260
4656,17,5315865,5320520
4635,17,5269188,5273822
6903,39,11675479,11682381
6375,34,10130451,10136825
8018,54,15878370,15886387
6793,37,11329187,11335979
4364,15,4740236,4744599
5102,21,6447781,6452882
3222,8,2546517,2549738
9629,77,22953625,22963253
4750,18,5623727,5628476
727,0,132416,133142
9288,72,21564194,21573481
1725,2,739750,741474
7379,45,13314377,13321755
3849,12,3731327,3735175
7945,53,15395882,15403826
3150,8,2452789,2455938
8167,54,16352345,16360511
1460,1,521310,522769
1206,1,360612,361817
6131,30,9262554,9268684
7529,48,14183619,14191147
1659,2,673666,675324
406,0,41318,41723
6956,41,11963653,11970608
1990,3,971803,973792
9599,81,22747126,22756724
3932,12,3810946,3814877
1746,2,769432,771177
685,0,116790,117474
1705,2,727895,729599
9340,74,21634234,21643573
9005,68,20063637,20072641
753,0,138525,139277
9331,73,21683188,21692518
875,0,189826,190700
3601,10,3151676,3155276
2717,6,1862846,1865562
995,0,246224,247218
4112,14,4121343,4125454
7235,43,12692173,12699407
3505,10,3089172,3092676
5717,27,8078622,8084338
1206,1,360465,361670
251,0,14757,15007
6555,36,10577519,10584073
7572,46,14085523,14093094
8707,61,18480281,18488987
1048,0,264408,265455
4689,18,5470923,5475611
9845,81,23871534,23881378
1075,0,276812,277886
7802,51,15046096,15053897
4299,16,4528436,4532734
3361,9,2777537,2780897
157,0,6172,6328
6928,41,11817796,11824723
3438,9,2907473,2910910
5709,27,8093433,8099141
3687,11,3383040,3386726
3726,11,3402824,3406549
6658,36,10901250,10907907
4871,20,5873639,5878509
4166,14,4305609,4309774
9659,78,23028159,23037817
4516,16,4997054,5001569
5950,29,8782165,8788114
621,0,93756,94376
8757,63,18949510,18958266
4568,17,5146019,5150586
1246,1,393955,395200
7862,52,15394308,15402169
4865,20,5847059,5851923
9847,81,24108470,24118316
3655,11,3274611,3278265
6863,38,11426285,11433147
7443,45,13609406,13616848
438,0,48208,48645
9178,69,20777758,20786935
7420,45,13684524,13691943
7094,41,12481741,12488834
519,0,66381,66899
6975,39,11794203,11801177
8795,63,19261796,19270590
5400,24,7276707,7282106
9560,76,22641728,22651287
8358,58,17236177,17244534
4228,15,4523922,4528149
8709,62,18717364,18726072
826,0,167768,168593
3384,10,2798123,2801506
8110,55,16143929,16152038
2063,3,1035823,1037885
1660,2,666799,668458
1593,2,626921,628513
4943,21,6056762,6061704
8167,64,16398672,16406838
4997,21,6225869,6230865
1868,3,872189,874056
5340,23,7103260,7108599
8714,65,18783541,18792254
6017,38,8900539,8906555
5410,28,7260120,7265529
4270,15,4492282,4496551
6939,43,11934932,11941870
1491,1,551592,553082
5553,26,7661495,7667047
6118,30,9114319,9120436
3273,8,2658639,2661911
1768,2,771259,773026
9166,70,20860513,20869678
9383,73,21719593,21728975
3789,12,3565983,3569771
3244,8,2564266,2567509
3751,11,3464943,3468693
3089,7,2357921,2361009
5922,29,8722113,8728034
8822,66,19335154,19343975
3454,9,2936633,2940086
5454,24,7372780,7378233
8577,64,18259056,18267632
6286,32,9700913,9707198
1861,2,848627,850487
9381,75,21816447,21825827
9143,70,20693463,20702605
3359,9,2794284,2797642
3923,12,3732266,3736188
1324,1,446748,448071
3334,9,2746453,2749786
3448,10,2970484,2973931
3137,8,2413898,2417034
9307,72,21647658,21656964
7589,47,14122954,14130542
8364,57,17214461,17222824
8388,58,17421819,17430206
8972,69,19728929,19737900
1476,1,531229,532704
57,0,834,890
2055,3,1038414,1040468
2494,5,1557658,1560151
1649,2,674536,676184
9094,69,20498089,20507182
6820,39,11535500,11542319
5832,28,8439664,8445495
8144,55,16359728,16367871
5509,25,7553808,7559316
2206,3,1185035,1187240
3322,9,2690808,2694129
8779,63,18973378,18982156
1432,1,519006,520437
14,0,51,64
5184,22,6595749,6600932
4853,20,5792113,5796965
1872,2,864508,866379
457,0,52441,52897
8656,62,18601070,18609725
1452,1,522344,523795
4688,18,5409279,5413966
6442,35,10194407,10200848
4658,18,5397437,5402094
1275,1,407871,409145
3744,11,3571287,3575030
7521,46,13707810,13715330
3647,11,3326866,3330512
1449,1,516244,517692
557,0,79009,79565
4631,17,5296351,5300981
370,0,33167,33536
7746,50,14842748,14850493
2670,5,1750917,1753586
9517,75,22544199,22553715
844,0,171220,172063
2575,5,1625873,1628447
562,0,78241,78802
6849,41,11465900,11472748
7796,53,15288547,15296342
9492,73,21944601,21954092
3269,9,2652718,2655986
3403,9,2854563,2857965
4107,14,4253137,4257243
4710,19,5455580,5460289
1025,0,251970,252994
7418,46,13587863,13595280
2988,7,2182157,2185144
7400,46,13629564,13636963
4305,15,4608147,4612451
1766,2,774141,775906
8242,58,17086481,17094722
7761,51,14915557,14923317
593,0,85185,85777
9842,79,23952649,23962490
4245,15,4445733,4449977
7163,42,12656421,12663583
769,0,145581,146349
8144,55,16660056,16668199
3052,7,2345342,2348393
8314,58,17339862,17348175
7561,46,13920886,13928446
8944,65,19483463,19492406
5830,28,8393121,8398950
150,0,6118,6267
2614,5,1684580,1687193
9367,75,21603251,21612617
7604,48,14380272,14387875
7431,45,13471060,13478490
2737,6,1887244,1889980
8008,53,15948525,15956532
7501,46,13820576,13828076
685,0,115416,116100
1265,1,396721,397985
7761,50,15087524,15095284
533,0,73112,73644
7802,51,15084988,15092789
7271,45,13110454,13117724
245,0,16190,16434
8440,61,17506494,17514933
1420,1,498196,499615
648,0,99420,100067
5409,25,7319831,7325239
6209,32,9497039,9503247
9594,76,22867797,22877390
7080,41,12398125,12405204
925,0,199402,200326
8407,58,17427029,17435435
8697,62,18615677,18624373
2208,4,1203628,1205835
3202,8,2532400,2535601
1334,1,441351,442684
4876,19,5877705,5882580
7282,43,13096569,13103850
6386,34,10128757,10135142
4491,16,5007692,5012182
1127,1,313507,314633
2628,5,1716692,1719319
2568,5,1618806,1621373
4265,15,4525338,4529602
7182,43,12814443,12821624
4376,16,4721093,4725468
3645,11,3247368,3251012
9034,67,20036214,20045247
3823,11,3617149,3620971
8604,61,18403335,18411938
8596,61,18179520,18188115
2207,4,1191102,1193308
3240,8,2560232,2563471
4381,15,4773680,4778060
5475,25,7332953,7338427
1240,1,374748,375987
246,0,13850,14095
7510,47,13938691,13946200
2254,4,1238522,1240775
4303,15,4608840,4613142
939,0,219510,220448
1527,1,579247,580773
9089,79,20670067,20679155
7486,52,13984640,13992125
2187,4,1215607,1217793
7713,50,14603923,14611635
2490,5,1515576,1518065
1281,1,404304,405584
6227,31,9507463,9513689
7069,42,12701514,12708582
2289,4,1275440,1277728
1110,1,305842,306951
151,0,5469,5619
92,0,2021,2112
9126,68,20624689,20633814
1681,2,712872,714552
9111,69,20557119,20566229
3337,9,2758589,2761925
4101,13,4119388,4123488
3708,11,3451244,3454951
7485,46,13858002,13865486
8731,63,18788179,18796909
8103,53,16130913,16139015
732,0,130946,131677
885,0,188772,189656
9159,69,20717529,20726687
4360,15,4665701,4670060
4350,16,4714630,4718979
7033,40,12021059,12028091
4834,19,5728456,5733289
8369,59,17300996,17309364
6672,37,10874120,10880791
1048,0,273101,274148
1651,2,654783,656433
6514,36,10531063,10537576
701,0,124710,125410
1987,3,974803,976789
1607,2,633931,635537
5406,23,7149959,7155364
3344,9,2755608,2758951
2308,4,1293411,1295718
9711,78,23532192,23541902
9618,79,22714400,22724017
170,0,6246,6415
7291,45,13115359,13122649
2147,3,1115768,1117914
931,0,222290,223220
4878,20,5933291,5938168
8502,60,17700500,17709001
2106,3,1089573,1091678
7379,45,13486239,13493617
4825,19,5716502,5721326
4027,13,3939559,3943585
6673,36,11012500,11019172
7360,44,13389549,13396908
5055,21,6310527,6315581
6342,33,9898477,9904818
4057,13,4033775,4037831
3497,10,3013557,3017053
8064,54,16071382,16079445
970,0,237668,238637
4158,14,4327923,4332080
4862,19,5855308,5860169
3658,10,3250868,3254525
9446,75,22038465,22047910
7633,48,14438546,14446178
243,0,14727,14969
9656,81,22974208,22983863
3621,11,3296379,3299999
7431,47,13548002,13555432
2240,4,1207604,1209843
7688,49,14650850,14658537
2769,6,1911452,1914220
9818,80,23590392,23600209
2792,6,1908501,1911292
1963,3,949241,951203
982,0,239786,240767
685,0,118704,119388
3300,8,2623372,2626671
3173,8,2495518,2498690
4127,14,4241222,4245348
7389,45,13537521,13544909
3564,10,3163365,3166928
5252,23,6830539,6835790
1087,1,284600,285686
9043,75,20254939,20263981
5249,22,6844508,6849756
3917,12,3805149,3809065
8781,64,19054090,19062870
1527,2,585349,586875
5034,21,6281855,6286888
8145,55,16501554,16509698
4973,20,5968848,5973820
9566,75,22543288,22552853
1097,1,306597,307693
6255,33,9762032,9768286
6599,37,11097768,11104366
3699,11,3404751,3408449
5272,23,6940327,6945598
52,0,600,651
6615,36,10969120,10975734
2372,4,1372547,1374918
2358,4,1386143,1388500
6957,41,11933327,11940283
9504,75,22163796,22173299
2547,5,1620250,1622796
8856,65,19251594,19260449
3405,9,2859242,2862646
2237,4,1227904,1230140
7533,48,13969106,13976638
5133,22,6469779,6474911
9033,69,20579369,20588401
5974,29,8821542,8827515
5624,26,7863862,7869485
3859,12,3730361,3734219
7089,41,12371356,12378444
1259,1,391919,393177
8485,66,17560345,17568829
3168,8,2492834,2496001
1562,2,603002,604563
7216,43,12898267,12905482
1492,1,561871,563362
8782,63,19081970,19090751
310,0,23894,24203
4373,15,4685893,4690265
9607,76,22734102,22743708
3797,12,3550899,3554695
7668,49,14722744,14730411
6801,37,11372136,11378936
4767,18,5625500,5630266
9526,75,22302085,22311610
6516,35,10554595,10561110
7227,42,12764730,12771956
19,0,83,101
8370,59,17211740,17220109
3219,8,2583426,2586644
5828,28,8359243,8365070
7167,43,12791736,12798902
8757,63,18781655,18790411
948,0,223138,224085
2132,3,1158219,1160350
2088,3,1068627,1070714
4371,15,4731796,4736166
4944,20,5960547,5965490
5023,21,6227407,6232429
7021,41,11965726,11972746
6077,32,9220820,9226896
2404,5,1416812,1419215
2468,5,1491855,1494322
9930,88,24675580,24685509
8655,64,18528396,18537050
553,0,74302,74854
2578,5,1603239,1605816
246,0,14692,14937
2649,5,1716217,1718865
5953,30,8914045,8919997
6151,31,9393275,9399425
5405,24,7253909,7259313
1288,1,427797,429084
3645,11,3263470,3267114
6711,38,11254567,11261277
5240,23,6794498,6799737
7136,44,12583437,12590572
6588,37,10873233,10879820
9269,73,21253509,21262777
5575,27,7815638,7821212
7193,46,12865682,12872874
3869,12,3707863,3711731
6849,41,11630432,11637280
256,0,15740,15995
5027,21,6195297,6200323
6341,34,9817539,9823879
5726,31,8178027,8183752
8193,63,16516156,16524348
4648,18,5359571,5364218
9964,84,24498260,24508223
5263,22,6818201,6823463
1874,2,858604,860477
7452,47,13754676,13762127
4162,14,4260946,4265107
8269,56,16789061,16797329
7782,49,14939341,14947122
339,0,29491,29829
7039,40,12263355,12270393
1895,3,896470,898364
1520,1,562937,564456
3087,7,2266503,2269589
8936,68,19794053,19802988
8215,56,16688456,16696670
7987,52,15745497,15753483
4692,18,5402364,5407055
7070,47,12339805,12346874
7997,53,15530731,15538727
2865,6,2022514,2025378
6315,37,9721820,9728134
400,0,40447,40846
9290,74,21364257,21373546
3989,13,3846222,3850210
8991,68,19897330,19906320
5360,25,7175375,7180734
4731,19,5537923,5542653
41623,2705,431515375,431556997
22748,844,126918119,126940866
17414,445,74293745,74311158
18735,590,86901371,86920105
33600,1993,279898168,279931767
48768,3685,587760548,587809315
47364,3379,555806444,555853807
48966,3362,591825320,591874285
30288,1288,225356118,225386405
19161,503,90705746,90724906
18098,492,81607130,81625227
3064,10,2272786,2275849
25072,938,156243978,156269049
49444,3488,603251936,603301379
48380,3447,582677241,582725620
25151,996,156878752,156903902
48712,3908,586095940,586144651
47896,3971,568300525,568348420
26597,905,174887215,174913811
39655,2559,388967963,389007617
3533,27,3095446,3098978
40419,2492,403693509,403733927
12157,201,36561121,36573277
16154,555,64698622,64714775
29060,1395,209834219,209863278
11772,204,34389223,34400994
31647,1551,247797247,247828893
49879,3391,613654591,613704469
10469,250,26812714,26823182
40500,2492,405556217,405596716
46486,3074,533697151,533743636
19662,479,95473747,95493408
18875,538,87569924,87588798
36607,1984,330230801,330267407
46351,3247,532093390,532139740
26395,1020,172533527,172559921
47863,3717,564858893,564906755
2840,9,2014052,2016891
48521,3303,581854136,581902656
5085,31,6448340,6453424
24804,961,152107815,152132618
5606,40,7742162,7747767
22665,760,127113664,127136328
40802,2236,413455300,413496101
8598,162,17966095,17974692
42089,2760,440469777,440511865
3098,20,2358055,2361152
12561,247,39542226,39554786
49868,3724,614550528,614600395
44288,2940,484657942,484702229
12770,250,40610963,40623732
17059,418,72297953,72315011
43028,2591,458175400,458218427
49883,3707,614730072,614779954
8960,98,19947181,19956140
27758,1001,190049660,190077417
26637,1040,175694412,175721048
45112,2881,502812616,502857727
402,0,40284,40685
38528,2140,370099047,370137574
18696,478,86500663,86519358
4989,32,6136745,6141733
47267,3418,553004888,553052154
23925,848,141997925,142021849
2824,19,1999461,2002284
40960,2683,413496708,413537667
15632,307,60110939,60126570
2724,8,1807612,1810335
38504,2310,368153162,368191665
37670,2187,352504957,352542626
39467,2149,383059182,383098648
9036,139,20336239,20345274
41611,3017,426339261,426380871
47526,3372,560859200,560906725
42153,2817,439524803,439566955
32679,1553,265583132,265615810
4783,27,5530275,5535057
34362,1674,292549960,292584321
14295,244,50757870,50772164
24392,835,147345613,147370004
49227,3380,600510543,600559769
11777,179,34100825,34112601
22938,739,131039890,131062827
45926,3127,522136841,522182766
38360,2080,367161086,367199445
13139,293,42801128,42814266
915,1,197851,198765
35445,1979,309637949,309673393
4811,27,5668316,5673126
42499,2505,444911304,444953802
12065,296,36419678,36431742
43901,2720,477982060,478025960
33664,1506,280887894,280921557
26634,1117,174663393,174690026
5056,38,6332820,6337875
31097,1491,239138032,239169128
18850,550,88159518,88178367
24197,933,144638291,144662487
39135,2287,379050074,379089208
2367,6,1360728,1363094
2695,8,1777635,1780329
30829,1425,234739638,234770466
20447,590,103978913,103999359
41799,2612,432035375,432077173
38393,2254,365408050,365446442
36191,1850,324905118,324941308
6360,49,10020766,10027125
41401,2478,424976668,425018068
11327,153,31690928,31702254
36504,1921,329775877,329812380
45158,2792,507164711,507209868
22535,867,124812364,124834898
25482,923,160678991,160704472
9791,191,23913679,23923469
39248,2428,383052884,383092131
42340,2707,441872403,441914742
